"","name","n","lat.50","lon.50","temp.50","trange.50","p.50","seasonp.50","delta.lat","delta.lon","delta.temp","delta.trange","delta.p","delta.pseason","pixelsum","Amazonia","Cerrado","Caatinga","MataAtlantica","Pampa","Pantanal"
"352","Macrothumia kuhlmannii",29,-15.16666,-39.72361,238,120,1215,33,8.141556,2.96719,32.8,91.2,1192.6,67.4,29,0,3,0,24,0,0
"353","Macrotorus utriculatus",38,-19.926665,-40.715275,229,155.5,1228.5,51.5,5.190923,4.98640850000001,81.25,46.6,1090.95,24.9,38,1,0,0,33,0,0
"354","Magnolia dodecapetala",4,-15.78625,-47.887935,211,156,1550,76,0.400744000000001,0.36114950000001,7.39999999999998,7.95000000000002,421,2.55000000000001,NA,NA,NA,NA,NA,NA,NA
"355","Magnolia ovata",121,-22.3,-47.97222,197,177,1490,64,13.41861,9.63534,63,45,690,67,125,3,0,57,63,0,0
"356","Manilkara salzmannii",186,-11.247065,-38.31639,246.5,117,1430.5,56,16.3122225,9.98297,54.5,68.25,1387,69.75,186,5,18,7,101,0,0
"357","Manilkara subsericea",97,-22.24611,-41.65694,231,145,1244,42,7.207412,8.94525,72,58.6,1099.8,29,97,0,0,2,59,0,0
"358","Margaritaria nobilis",1151,6.925,-76.22221,253,138,1827,57,38.976305,56.394995,69.5,99.5,2580.5,84.5,1151,96,8,40,76,0,1
"359","Myrcia excoriata",113,-19.09111,-40.55083,231,153,1429,55,14.498086,11.904834,88.2,91.4,946.199999999999,66.2,NA,NA,NA,NA,NA,NA,NA
"360","Myrcia neoobscura",80,-22.52861,-44.365555,211,169.5,1585,46.5,13.562873,9.8063085,66.1,76.1,1357.85,61.35,NA,NA,NA,NA,NA,NA,NA
"361","Marlierea silvatica",48,-25.707385,-48.75157,189.5,180,1565,30,8.8479575,9.2863475,72.55,51.85,900.3,45,48,0,0,0,45,1,0
"362","Myrcia sucrei",21,-15.30861,-39.12025,242,112,1576,19,5.38561,1.67297,27,58,897,49,NA,NA,NA,NA,NA,NA,NA
"363","Myrcia ferruginosa",72,-24.01142,-46.658605,191.5,174.5,1576,42.5,8.960639,9.4726695,75,55.35,1245.65,47.9,NA,NA,NA,NA,NA,NA,NA
"364","Myrcia neotomentosa",104,-23.637635,-47.091665,212.5,169,1686.5,44,12.2029295,9.799117,75.85,78.7,1365.55,40.7,NA,NA,NA,NA,NA,NA,NA
"365","Martiodendron mediterraneum",75,-6.98722,-44.05,264,156,1224,78,17.355467,26.995408,39,31.7,1019,57.6,75,9,24,34,8,0,0
"366","Matayba grandis",11,-14.77028,-43.0084,239,111,1529,44,25.70833,23.06319,78.5,63.5,1269,32.5,11,2,0,0,6,0,0
"367","Matayba guianensis",739,-14.7167,-49.775,241,160,1550,69,28.304067,29.387031,73,92.1,1843,56.1,739,129,34,295,101,1,3
"368","Matayba juglandifolia",53,-22.5013,-45.3235,190,173,1549,59,13.535558,12.58071,67.8,62.4,1228.8,51.8,53,1,0,3,45,0,0
"369","Matayba sylvatica",42,7.876975,-76.90379,259,119.5,2177.5,57,32.1360105,41.227628,70.65,80.95,2081.6,39.8,42,0,0,2,9,0,0
"370","Maytenus ardisiaefolia",13,-22.49483,-43.00264,222,171,1624,54,8.506776,8.970152,93.4,76,760.8,53.6,13,0,0,0,12,0,0
"371","Maytenus brasiliensis",57,-19.95167,-40.54939,228,153,1272,49,9.108122,9.174,69.2,78.4,608.4,49.4,57,0,0,0,53,0,0
"372","Maytenus cestrifolia",28,-22.304,-43.21,204,160,1426,51,18.4314635,23.155104,118.45,92.6,1242.65,48.15,28,0,0,0,24,0,0
"373","Maytenus communis",23,-22.5309,-43.16667,208,163,1439,51,4.051601,7.38484699999999,64.9,63.2,723.6,37.8,23,0,0,0,19,0,0
"374","Maytenus evonymoides",155,-23.47167,-48.58472,181,180,1448,50,9.32941499999998,15.37214,83.2,48.3,752.6,63,155,1,3,28,111,1,0
"375","Maytenus gonoclada",277,-23.2327,-46.80972,193,175,1487,52,13.959974,8.80305199999999,63.4,49.8,1193,64.2,277,0,29,41,187,0,0
"376","Maytenus longifolia",22,-19.916185,-40.57039,213,155.5,1270.5,52,3.1756285,1.90394,48.55,25.6,218.35,17.55,22,0,0,0,22,0,0
"377","Maytenus obtusifolia",173,-12.04806,-39.72931,242,129,1263,48,19.698944,11.786666,50.4,68.8,1520.6,66.2,173,6,27,1,87,0,0
"378","Maytenus pittieriana",10,-13.74736,-48.51222,251.5,154.5,1452.5,78,21.7375315,18.979469,52.3,53.2,807.599999999999,37.35,10,0,0,6,0,0,0
"379","Maytenus robusta",100,-23.40739,-47.613475,208.5,173,1527.5,46.5,14.771264,8.638183,68.05,50.1499999999999,1391.8,60,100,1,6,22,61,0,0
"380","Maytenus samydaeformis",4,-22.5375,-42.775,226.5,153.5,1494.5,50.5,0.0320804999999993,0.973337999999998,37.9,24.65,858.95,7.55,4,0,0,0,4,0,0
"381","Maytenus schumanniana",89,-23.3769,-45.0711,212,170,1496,48,6.478952,8.67638599999999,74.8,45.2,1232.4,39,89,0,1,2,80,0,0
"382","Melanopsidium nigrum",62,-19.99903,-40.340415,240,136,1199,42,8.864323,4.31062850000001,34.9,69.6,921.25,48.8,62,0,0,3,40,0,0
"383","Melanoxylon brauna",104,-18.15697,-41.124455,221,154,1255.5,57,11.594331,6.8967565,54.25,85.55,1194.65,70,104,0,17,9,71,0,0
"384","Meriania glabra",22,-22.59889,-43.27444,211,164.5,1597,55.5,7.273981,2.6308165,63.65,39.8,716.95,40.65,22,0,1,1,16,0,0
"385","Metrodorea nigra",120,-22.69161,-47.81195,211,184,1336,57,12.230096,13.3010165,59.1,79.05,869.65,52.05,120,5,2,30,78,0,0
"386","Metternichia princeps",68,-13.76514,-41.23375,229,150.5,864,54.5,11.019122,2.9797165,42.3,61.6,661.25,56.3,68,0,39,1,23,0,0
"387","Mezilaurus navalium",5,-22.50885,-43.42167,186,167,1723,59,2.90941399999999,9.58742400000001,53.6,16.6,362,5,5,0,0,1,4,0,0
"388","Miconia albicans",1647,-12.61667,-49.3925,234,155,1514,63,39.600643,52.282284,78,92,1992.1,55,1646,76,110,506,328,0,20
"389","Miconia brasiliensis",21,-22.90696,-43.29167,181,167,1663,55,7.18083,8.45777,89,52,690,37,21,0,0,0,16,0,0
"390","Miconia calvescens",502,-13.849995,-67.52264,233.5,147,1788.5,53,36.8632885,47.874785,93.95,105.9,2674.4,73,502,21,6,39,96,0,0
"391","Miconia chartacea",146,-19.17408,-43.60722,201,166.5,1525,60,14.720935,9.8195225,75.25,74.5,1158.75,63.75,146,3,28,32,77,0,0
"392","Miconia cinnamomifolia",221,-22.36,-43.8175,210,166,1421,47,15.25333,9.76499999999999,73,83,1184,57,221,3,3,7,174,0,0
"393","Miconia cubatanensis",173,-23.33806,-47.8,196,171,1559,51,14.609584,8.335984,60,41.8,1338.6,65,173,0,14,50,103,0,0
"394","Miconia holosericea",471,-2.88,-58.68333,252,125,2000,55,34.325615,51.435415,57.5,95,2184,59.5,471,127,20,37,73,0,0
"395","Miconia hypoleuca",164,-12.28042,-39.75444,242,111.5,1617,42,28.2659025,32.8034035,56.7,51.7,1752.8,59.8,164,8,6,1,98,0,0
"396","Miconia latecrenata",256,-22.855695,-44.98822,196,172,1444.5,51,10.1073175,9.39562749999999,69.5,55,923,63.25,256,0,2,14,232,0,0
"397","Miconia lepidota",214,-1.27431,-58.9825,259,119,2215,50.5,28.8585905,34.8061535,78.35,89.35,2016.65,58.35,214,52,3,7,49,0,0
"398","Miconia prasina",1502,3.93806,-65.76154,246,121,2009,49,40.2288335,51.4092315,75,79,2439,58,1501,131,35,29,290,0,5
"399","Miconia affinis",9,-26.52,-53.93,202,226,1754,12,6.970386,9.28421999999999,29.2,52,341.2,68.6,NA,NA,NA,NA,NA,NA,NA
"400","Miconia pusilliflora",391,-23.46667,-47.633,200,178,1545,43,13.287575,14.584275,89.5,92,1114.5,57,400,3,5,21,312,5,0
"401","Miconia sellowiana",253,-23.75556,-48.60444,181,182,1526,44,12.913524,9.034194,59.8,49.8,551.8,66.8,253,0,0,51,192,6,0
"402","Miconia serrulata",578,5.07895,-73.19764,255,117,2578,44,31.563168,33.230155,72.15,74.15,2816.75,56.15,578,49,1,4,18,0,0
"403","Miconia staminea",42,-22.9042,-51.714725,230.5,191.5,1470.5,42,18.5488615,15.8817605,79.4,95.6,1342.9,53.85,42,5,0,2,17,0,0
"404","Micropholis compta",18,-15.073055,-39.472635,235.5,114.5,1634.5,42,15.4969435,10.0869035,53.95,85.7,1000.25,51.45,18,0,0,1,13,0,0
"405","Micropholis crassipedicellata",59,-20.34695,-41.7,212,159,1456,49,10.154686,7.948795,84.4,80.3,892.599999999999,50.5,59,0,0,1,54,0,0
"406","Micropholis gardneriana",128,-13.263345,-43.77022,240,154.5,1497,68,21.1416635,29.559723,73.3,92.2,1216.4,73.95,128,16,19,37,36,0,0
"407","Micropholis guyanensis",584,-1.267495,-66.03945,257,115,2461.5,43,25.92458,36.6834415,63.85,83.85,2080.25,58,584,165,3,11,31,0,0
"408","Mimosa bimucronata",229,-22.9056,-48,208,180,1448,45,25.262574,19.402314,74.2,129.2,989,75,229,0,6,28,126,7,8
"409","Moldenhawera floribunda",25,-14.8,-39.30111,238,112,1348,30,7.87167799999999,14.987714,42.2,89.8,963.2,60.2,25,0,1,3,19,0,0
"410","Moldenhawera polysperma",18,-22.529165,-42.987045,225,167.5,1475,54,1.068083,1.6511515,47.95,42.9,788.6,24,18,0,0,0,18,0,0
"411","Mollinedia elegans",105,-25.1726,-49.05056,178,183,1540,30,7.451234,6.174192,49.6,42.6,709.4,60.8,105,0,0,6,93,5,0
"412","Mollinedia glabra",48,-19.909165,-40.48404,235.5,143.5,1218,47.5,9.1510015,3.8776655,43.6,55.65,481.8,38.5,48,0,0,0,39,0,0
"413","Mollinedia lamprophylla",11,-18.97778,-41.72028,231,156,1185,60,15.265735,21.018205,61.5,72,1496.5,54.5,11,0,0,0,9,0,0
"414","Mollinedia lanceolata",91,-12.57,-69.28,208,146,1756,53,16.9418,13.96345,106,80,2255.5,52,91,3,0,0,2,0,0
"415","Mollinedia luizae",3,-24.0403,-47.5808,226,172,1835,47,2.26845,5.099751,52.2,26.1,1195.2,1.8,3,0,0,0,3,0,0
"416","Mollinedia oligantha",33,-19.43186,-42.34611,212,153,1513,51,19.51883,37.27467,83.8,86.2,1166,68.6,33,1,0,2,24,0,0
"417","Mollinedia salicifolia",10,-21.030415,-41.349585,207.5,157,1310.5,51.5,5.7512555,6.20807,58,32.8,546.75,29.3,10,0,0,0,10,0,0
"418","Mollinedia schottiana",353,-24.4312,-48.3994,186,179,1531,41,8.889996,8.625328,64.8,49,862.799999999999,58,353,0,0,11,320,1,0
"419","Mollinedia uleana",111,-24.8538,-48.7099,186,178,1592,37,15.02347,27.659725,68,53.5,1026.5,45,111,0,0,5,95,0,0
"420","Moquiniastrum polymorphum",399,-23.13599,-48.52392,199,184,1401,43,16.804594,15.835055,82.1,83,877,73.1,399,0,24,61,229,21,0
"421","Mouriri arborea",19,-19.97139,-40.55306,213,149,1254,51,8.688421,2.98331900000001,60.2,45.4999999999999,997.099999999999,34.7,19,0,3,0,14,0,0
"422","Mouriri glazioviana",48,-15.945975,-43.563335,212.5,169.5,1361.5,77,12.254405,8.69130600000001,69.2,49.9,938,44.65,48,0,10,27,8,0,0
"423","Myrceugenia myrcioides",220,-25.11707,-48.710195,178.5,178.5,1639.5,38,5.6381155,7.91849749999999,78,48.05,949.749999999999,51.05,220,0,0,5,203,1,0
"424","Myrcia anacardiifolia",82,-24.98176,-48.58322,180,179.5,1548,39,8.19896250000001,7.13413000000001,60.95,48.95,841.8,55,82,1,1,2,73,0,0
"425","Myrcia anceps",27,-20.36333,-42.38,219,158,1365,53,10.433079,19.616199,69.5,43.6,691.7,41.9,27,2,0,4,19,0,0
"426","Myrcia grandifolia",19,-19.93111,-44.56667,206,156,1544,51,19.980642,32.753214,130.2,91.7,1230.8,53.6,19,2,0,0,14,0,0
"427","Myrcia guianensis",1910,-13.514305,-48.258335,236,155,1528,63,32.6237905,32.4986455,101,96,1811.2,65.55,1909,158,205,585,485,4,6
"428","Myrcia hexasticha",9,-24.44,-47.92919,210,168,1855,43,3.116336,7.450332,36.8,42.2,1164,21.6,9,0,0,0,9,0,0
"429","Myrcia ilheosensis",157,-19.23333,-41.38333,226,148,1538,40,14.099992,9.704328,60.6,74.6,1525.6,60.6,157,0,21,4,76,0,0
"430","Myrcia laxiflora",20,-22.52526,-43.10633,210,163.5,1514,53.5,3.1070435,4.34539999999999,63.1,42.1,726.85,33.25,20,0,0,0,18,0,0
"431","Myrcia multiflora",645,-17.18333,-48.3861,229,164,1487,61,25.4081,29.902598,97.8,100,1602,69,644,67,50,134,226,12,1
"432","Myrcia obversa",41,-16.87002,-39.6033,241,120,1278,35,6.12544,1.54361,32,47,845,41,41,0,0,0,30,0,0
"433","Myrcia pubipetala",183,-23.64222,-47.92,201,174,1567,45,15.958384,14.982084,82.9,63.7,1203.4,60.9,183,6,0,14,145,0,0
"434","Myrcia racemosa",200,-19.129515,-40.364595,232,140.5,1513.5,43,17.205615,13.400775,73.15,91.05,1415.35,59,204,2,10,6,135,0,0
"435","Myrciaria racemosa",3,-0.63333,-76.43333,249,113,3169,16,0.165006,0.314999999999998,4.5,0.900000000000006,148.5,2.7,NA,NA,NA,NA,NA,NA,NA
"436","Myrcia spectabilis",217,-23.75444,-46.46105,201,169,1625,43,17.75857,12.55617,76,76.6,1315.6,47.2,217,0,2,3,191,0,0
"437","Myrcia splendens",3491,-10.14472,-51.81,237,144,1655,57,41.19264,46.780975,101,94,2364,64,3491,429,198,557,889,0,15
"438","Myrciaria floribunda",1047,-10.73778,-54.16972,242,141,1660,57,41.80947,51.700844,92,95,2460.2,66,1042,113,79,97,266,0,6
"439","Myrcia tenuivenosa",44,-22.5,-43.27865,202.5,163.5,1462.5,52,10.0333235,9.17271099999999,77.2,60.45,1118.4,42.7,44,0,0,1,41,0,0
"440","Myrcia tijucensis",77,-24,-47.1147,197,171,1600,45,9.16157,9.088984,66.2,47.6,1227.2,55.2,77,0,0,2,67,0,0
"441","Myrcia vittoriana",109,-18.69333,-39.78306,241,130,1290,39,13.270804,6.119764,43.8,67.2,1200.4,52.8,109,1,2,0,71,0,0
"442","Myrciaria disticha",14,-22.30361,-42.369585,199,165.5,1447.5,59.5,2.9190945,2.6306975,54.25,32.1,570.9,26.35,14,0,0,0,14,0,0
"443","Myrciaria glazioviana",37,-22.58,-43.06583,206,163,1376,56,20.120352,13.535818,64.2,91.8,979.799999999999,55.8,37,0,2,1,30,0,0
"444","Myrciaria guaquiea",29,-12.53333,-41.15586,219,137,886,54,13.471222,5.47667199999999,47.6,60.6,758.599999999999,62,29,0,18,0,8,0,0
"445","Myrciaria tenella",177,-21.76139,-48.51232,216,171,1438,52,28.401076,26.933336,110.2,107.4,1556.8,75.2,177,17,7,18,77,8,1
"446","Myrocarpus frondosus",120,-23.243105,-49.517345,198,189,1514.5,39,15.2748895,25.8727985,74.1,108.05,851.6,64,120,1,2,4,82,3,0
"447","Myroxylon peruiferum",141,-18.66686,-63.71944,211,172,1303,67,33.82,43.68277,87,122,1675,66,141,0,11,23,27,0,1
"448","Myrsine coriacea",2153,4.16631,-73.03,188,163,1554,53,47.617276,56.314512,122.8,125,2375.2,74,2154,1,20,58,466,12,0
"449","Myrsine ovalis",1,-17.25,-50.83333,238,165,1502,76,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"450","Myrsine hermogenesii",49,-23.75595,-46.6361,200,168,1575,44,13.450924,10.397776,62.8,79.8,1258,43,49,0,0,0,46,0,0
"451","Myrsine parvula",133,-25.71666,-51.11164,191,196,1483,27,10.848608,15.65306,69.4,81.8,794.8,53.7999999999999,133,0,0,1,67,9,0
"452","Myrsine umbellata",820,-22,-48,202,178,1448,53.5,15.464406,24.425245,82,103.05,1061.25,70,820,6,45,190,416,10,4
"453","Naucleopsis oblongifolia",97,-4,-72.34972,259,115,2684,28,23.399646,36.295256,62.4,68.4,2037,44.3999999999999,97,17,1,1,13,0,0
"454","Nectandra cissiflora",256,-13.91667,-68.013625,229,158.5,1552.5,56,31.69354,36.3395075,104.75,89,2629.75,62.25,256,11,1,58,29,0,5
"455","Nectandra hihua",4,-23.63875,-46.864265,201.5,170,1789.5,44.5,1.2497715,2.76857450000001,52.55,7.09999999999997,578.9,22,NA,NA,NA,NA,NA,NA,NA
"456","Nectandra leucantha",50,-24.786805,-48.73098,198.5,178,1613.5,41,19.5609175,15.9667805,69.3,58.15,880.3,54.65,54,0,0,3,44,0,0
"457","Nectandra membranacea",634,-1.02611,-75.06297,216,134,1965,43,43.740786,44.550756,106.35,89,3217.3,56,634,3,8,10,160,0,0
"458","Nectandra nitidula",67,-21.12083,-44.71056,197,182,1448,71,10.712049,8.940669,81.5,78.4,1350.4,43.7,67,1,5,12,47,0,1
"459","Nectandra oppositifolia",299,-23.075,-47.5237,200,175,1503,45,28.035809,33.554528,84.3999999999999,82.1,1480.8,68,299,2,4,22,221,6,0
"460","Nectandra puberula",105,-24.5842,-48.52492,185,176,1551,37,9.401696,8.14316400000001,73.6,54.8,797,51.6,105,0,0,1,97,0,0
"461","Nectandra reticulata",461,0.927,-76.9,226,140,2084,49,37.90283,51.80697,115,98,2947,71,461,3,0,6,35,0,0
"462","Neomitranthes amblymitra",1,-23.77,-46.32,166,159,2849,37,0,0,0,0,0,0,1,0,0,0,1,0,0
"463","Neomitranthes glomerata",68,-24.5875,-48.63433,200,179,1600,40,7.326349,10.7573145,60.3,59.4,977.400000000001,45.95,68,0,2,4,52,0,0
"464","Neomitranthes warmingiana",15,-19.97139,-40.63556,204,156,1308,51,4.430749,10.748746,75.2,15.8,1282.9,20.2,15,0,0,0,14,0,0
"465","Neoraputia alba",48,-19.43442,-40.65676,236.5,154,1191.5,54.5,6.8533665,3.356956,34.3,80.3,272.9,53.95,48,0,0,0,46,0,0
"466","Ocotea aciphylla",499,-4.16666,-65.9119,243,128,2271,41,31.247702,36.861327,96.1,83,2340.6,58.1,499,65,7,20,87,0,0
"467","Ocotea aniboides",17,-20.10333,-40.44167,240,143,1222,47,3.93804,3.22469,15.6,24.8,310,24.8,17,0,0,0,13,0,0
"468","Ocotea argentea",16,-21.545835,-42.72171,211,153.5,1468.5,54,7.2101825,8.3216925,65.5,67.5,652.75,55.5,16,0,0,1,12,0,0
"469","Ocotea brachybotra",46,-22.466665,-43.43139,207.5,172,1403,55.5,15.86563,9.29957000000001,84,70.75,853,67.5,NA,NA,NA,NA,NA,NA,NA
"470","Ocotea catharinensis",93,-25.38861,-48.88763,188,179,1519,31,10.172882,11.54016,60.8,41.8,560.8,55,93,0,1,1,76,13,0
"471","Ocotea corymbosa",259,-22.47,-49,206,182,1436,57,11.765189,25.707667,79.1,69.1,623.2,63.1,259,3,7,83,115,0,0
"472","Ocotea daphnifolia",86,-21.280695,-42.298055,214.5,159.5,1459,46,11.796175,9.12208500000001,75.5,83.75,1261.25,51.25,86,0,13,0,64,0,0
"473","Ocotea diospyrifolia",340,-23.110555,-55.94597,225,195.5,1407.5,39,12.4154915,20.889195,90.05,74.1,763.3,59.05,340,1,0,24,119,0,38
"474","Ocotea dispersa",91,-23.71539,-47.05484,199,171,1639,47,7.56097,8.31527999999999,66,33,1259.5,42.5,91,0,0,2,80,0,0
"475","Ocotea divaricata",62,-20.318165,-42.15,217.5,160,1320.5,55,15.0997045,8.84159299999998,70.7,75.95,864.25,58.75,62,1,1,1,55,0,0
"476","Ocotea domatiata",13,-20.10222,-40.67694,205,158,1307,52,2.62915,2.930116,53,26.2,638.6,9.4,13,0,0,0,13,0,0
"477","Ocotea glauca",50,-18.99848,-39.921055,241,134,1225,46,13.578552,6.800058,62.95,70.4,937.9,57.7,50,0,4,0,37,0,0
"478","Ocotea glaziovii",104,-23.637915,-47.968465,189,170.5,1552.5,43,12.4056205,9.738324,71.55,53.25,933.35,53.85,104,0,2,8,91,0,0
"479","Ocotea indecora",141,-22.81208,-46.55,203,176,1483,43,13.3922,13.20134,78,87,830,51,141,0,4,5,128,0,0
"480","Ocotea insignis",13,-22.28575,-42.53092,210,171,1395,56,8.040616,5.773296,65.4,73.4,624.2,54.4,13,0,0,0,11,0,0
"481","Ocotea lancifolia",301,-19.85889,-43.61666,202,174,1418,57,15.76666,16.81407,77,91,1117,69,301,3,70,61,113,4,0
"482","Ocotea laxa",100,-23.563745,-46.622845,195.5,175,1543,47,14.044203,10.82511,65.1,71.2,1078.8,55.35,100,0,1,5,89,0,0
"483","Ocotea nectandrifolia",48,-26.682915,-48.960415,177,179.5,1589,27.5,5.7443575,4.1147685,52.65,41.25,555.05,48.3,48,0,0,0,48,0,0
"484","Ocotea odorifera",207,-22.52,-47.88021,199,175,1544,44,27.448134,36.993546,91,88.7,2228.3,63.7,207,2,1,11,152,0,0
"485","Ocotea pluridomatiata",6,-19.193405,-40.06419,240,145,1243,49,0.8495475,0.81033,34.25,19,88.25,9,6,0,0,0,5,0,0
"486","Ocotea polyantha",7,-19.58,-40.53333,232,150,1263,51,3.527807,5.288721,38.8,39.1,298.5,38.3,7,0,0,1,4,0,0
"487","Ocotea silvestris",104,-24.52065,-48.87,189,182,1516.5,35.5,9.24312249999999,12.57092,61.7,51.85,558.35,60.4,104,0,0,1,100,2,0
"488","Ocotea teleiandra",135,-25.4425,-48.78,182,180,1579,37,6.582678,6.88417000000001,58.5,42.3,630.500000000001,50.2,135,0,0,3,130,0,0
"489","Ocotea vaccinioides",40,-25.251935,-48.741895,173,175,1656.5,35.5,5.5628025,7.18410899999999,64.15,35.2,563.9,59,40,0,0,0,40,0,0
"490","Ocotea villosa",12,-22.53123,-43.420455,185.5,174,1529,60,5.7081885,6.766817,57.7,32.85,556.8,45.8,12,0,0,1,10,0,0
"491","Oreopanax capitatus",737,12.3,-84.77555,203,148,1967,60,42.22322,55.236018,127.2,96,2744,60.1999999999999,737,2,5,1,65,0,0
"492","Ormosia fastigiata",92,-15.19055,-48.561805,234.5,161,1569,67,24.07236,29.174977,87.85,92.25,1099.45,63.35,92,8,2,41,30,0,0
"493","Ouratea cuspidata",134,-18.849715,-40.261955,242,133.5,1244,43,16.0147795,9.76334799999999,57.4,86,1342.5,55.05,134,0,10,4,66,0,4
"494","Ouratea semiserrata",77,-19.85333,-43.7449,196,175,1463,75,12.846118,10.819332,102,55.6,1168,47.8,77,2,17,16,40,0,0
"495","Oxandra martiana",4,-20.812635,-41.62389,232.5,160,1318,57.5,3.3063215,2.7902885,19.5,27.35,304.4,11.2,4,0,0,0,4,0,0
"496","Oxandra nitida",22,-20.50361,-40.533335,240,142,1138,44.5,6.765422,3.5390485,41.75,53.4,503.4,33.5,22,0,0,1,15,0,0
"497","Pachira endecaphylla",4,-19.886665,-40.289585,242.5,145,1252.5,60.5,12.541956,11.284461,20.85,61.25,289.7,25.5,4,0,0,1,2,0,0
"498","Pachira stenopetala",13,-14.75917,-40.53667,230,138,1095,59,15.78637,7.275084,57.2,70.2,1014.2,29.4,13,0,4,0,9,0,0
"499","Pachystroma longifolium",96,-22.41,-48.887975,210,172.5,1348.5,43,15.60206,29.0970175,65,80,1032,63,96,1,1,2,63,5,0
"500","Palicourea macrobotrys",212,-15.837085,-64.3425,232,169,1537.5,52,18.6095135,33.7142625,74.7,90.9,2254.75,54.35,212,7,1,22,39,0,0
"501","Parapiptadenia pterosperma",63,-19.88944,-40.98,234,142,1148,49,11.113423,26.663337,41.3,68.6,1013.7,48.9,63,1,2,1,40,0,0
"502","Paratecoma peroba",12,-19.867485,-40.980695,231,157.5,1254,53.5,7.9177585,9.3093705,49.2,54.05,516.95,38.45,12,0,0,2,10,0,0
"503","Parinari brasiliensis",6,-22.25,-43.351805,205,180.5,1620,61,4.495725,6.145965,42.75,41.25,670.25,39.75,6,0,0,1,5,0,0
"504","Parinari excelsa",411,-0.73333,-39.72556,255,131,1863,59,32.529955,106.03889,94,99,2071.5,75.5,411,111,0,3,28,0,0
"505","Pausandra morisiana",101,-22.52583,-44.08333,215,164,1591,34,17.7675,10.81722,61,89,1002,45,101,3,0,1,86,0,0
"506","Peltogyne angustiflora",11,-19.97139,-40.6,226,149,1272,51,7.18014,4.083085,34.5,71.5,387,49.5,11,0,0,0,10,0,0
"507","Peltogyne discolor",12,-22.53465,-42.253475,228.5,144.5,1005.5,42,11.8200905,4.17430949999999,49.95,63.85,1065.4,57.8,12,0,3,0,8,0,0
"508","Peltogyne mattosiana",1,-22.5,-42.25,232,144,1101,47,0,0,0,0,0,0,1,0,0,0,1,0,0
"509","Peltophorum dubium",379,-20.46139,-49.3825,224,182,1265,50,34.118328,27.923829,72,110.3,1136.4,76.1,379,1,71,59,131,5,19
"510","Pera glabrata",922,-16.09375,-46.498195,231,151.5,1481.5,52,33.8211555,30.745204,89.9499999999999,97.9499999999999,1666.45,65,921,56,57,158,443,0,1
"511","Pera heteranthera",107,-17.21501,-40.83389,239,145,1321,48,14.11569,16.901607,67.3,83.1,1347.6,78.1,107,9,7,3,77,0,0
"512","Pereskia grandifolia",81,-14.01667,-44.17111,223,156,1293,61,45.53178,47.95778,87,86,1766,73,81,3,11,5,33,1,0
"513","Persea pyrifolia",100,-23.11345,-48.0679,191,184,1371.5,55,14.1691805,9.3325165,78.2499999999999,49.15,864.3,62.1,NA,NA,NA,NA,NA,NA,NA
"514","Philyra brasiliensis",45,-21.1232,-48.47655,229,179,1230,39,15.712218,19.294874,51,111.4,818,41.4,45,1,4,4,21,1,1
"515","Phyllostemonodaphne geminiflora",39,-19.67,-42.99972,236,148,1460,59,26.495913,19.824021,87.2,71.5,1286.2,40.5,39,7,0,0,25,0,0
"516","Phyllostylon brasiliense",55,20.25417,-96.925,251,203,963,76,45.680294,60.599085,64.2,124,728.3,64.9,55,0,2,0,2,0,0
"517","Picramnia ciliata",43,-19.90917,-40.55306,219,147,1452,47,10.853498,7.756376,71.9,89,1058.4,52.3,43,0,0,0,37,0,0
"518","Picramnia glazioviana",115,-20.05939,-40.98111,216,156,1424,53,11.050167,8.63200200000001,82.2,94.2,858.4,67.3,115,0,3,4,102,0,0
"519","Piper arboreum",1619,-6.12369,-58.38333,239,140,1707,53,40.698083,49.772895,79,91,2268.6,66,1618,104,49,182,411,1,6
"520","Piper caldense",236,-20.92911,-42.87124,209.5,164,1503.5,51,19.011945,14.132015,79.25,85,1156.75,57.25,236,2,8,14,204,0,0
"521","Piptadenia gonoacantha",291,-20.12833,-47.23042,213,171,1376,61,15.00136,28.211525,83,65,1003,61,291,4,5,70,156,0,4
"522","Plathymenia foliolosa",40,-13.658185,-41.705725,234.5,153,1124.5,55,16.242275,27.4645135,59.85,83.2,936,63.45,40,0,11,6,15,0,0
"523","Plathymenia reticulata",547,-14.33333,-47.33,237,166,1400,77,15.921338,21.17056,64,66.0999999999999,1086.7,45.7,547,36,80,329,48,0,21
"524","Platymiscium floribundum",210,-15.05,-42.40424,226,158,1252.5,64,20.2976545,12.425876,74.55,75.65,1335.3,78,210,4,73,39,82,0,2
"525","Platypodium elegans",571,-16.1425,-48.26889,234,174,1390,75,30.540695,33.51493,66.5,75,1380,51,570,19,61,281,100,0,17
"526","Eugenia selloi",26,-22.903605,-43.36934,212,166.5,1524.5,46,14.75007,10.730975,72,93.25,909,59.25,NA,NA,NA,NA,NA,NA,NA
"527","Plinia pseudodichasiantha",24,-26.467085,-49.16847,175.5,176,1561,25.5,9.6286635,9.645343,41.7,49,536.35,52.4,24,0,0,0,23,1,0
"528","Plinia rivularis",157,-25.21666,-54.41,216,199,1501,29,20.7062179999999,22.50067,86,117,824.2,50,157,4,3,3,61,1,0
