"","name","n","minlat","lat.05","lat.50","lat.95","maxlat","minlon","lon.05","lon.50","lon.95","maxlon","mintemp","temp.05","temp.50","temp.95","maxtemp","trangemin","trange.05","trange.50","trange.95","trangemax","minp","p.05","p.50","p.95","maxp","seasonpmin","seasonp.05","seasonp.50","seasonp.95","seasonpmax"
"206","Eugenia villae-novae",9,-22.935,-22.9297776,-22.458333,-20.9970554,-20.138055,-44.346667,-43.8291114,-42.037222,-41.0222224,-40.55,211,217.8,229,232,232,144,144,149,157.8,161,1101,1108.2,1146,1643.4,1781,36,39.2,46,50,50
"207","Euterpe edulis",187,-35.116667,-28.657639,-19.915,-9.3384793,21.45,-157.85,-54.594999,-42.531111,-36.5243189,173.91684,147,175.3,217,245,255,96,105,157,225.4,243,779,1087.1,1474,2135.5,2919,8,11,42,78.7,82
"208","Exostyles venusta",21,-22.922222,-22.921944,-16.333333,-9.241111,-8.054167,-43.085,-43,-40.154167,-35.779167,-34.881111,211,215,232,247,258,90,97,122,154,159,870,930,1156,1906,1994,14,18,35,61,64
"209","Faramea coerulea",27,-25.614,-24.6110901,-14.770278,-6.45000010000001,-4,-79.25,-69.99481,-39.133333,-39.0205835,-37.966667,153,166.1,238,245,246,96,97,109,174.1,189,817,891.7,1616,2050.5,2176,10,10.3,18,48.7,76
"210","Faramea multiflora",887,-26.9120047872851,-20.4779999,-3.33333,10.7933334,14.58333,-85.61666,-84.9303892,-72.16667,-43.2060275,-35.069667,91,191,249,269,283,78,103,124,183,254,574,1257.3,2539,4090,7549,9,16,45,75,104
"211","Faramea pachyantha",33,-23.625556,-23.5894998,-22.5,-18.0147226,-13.55,-45.558333,-45.5244998,-42.95,-40.0237776,-39.033333,170,174,210,235.6,246,101,131.6,167,183,189,1045,1195.8,1618,2433.8,2509,18,33.8,52,67.6,76
"212","Ficus cestrifolia",48,-30.37045,-29.9408475,-26.93375,-17.546833,-8.28687494623773,-51.4588489262839,-51.1198814,-49.0525428137554,-39.8472264,-35.975791935112,147,163.35,193.5,232.3,245,112,129.7,179.5,196.95,221,546,1092.25,1534,1865.1,2525,9,9.35,26,51.85,73
"213","Ficus clusiifolia",21,-26.28,-21.340278,-20.058611,4.63,5.61,-58.35,-55.23,-40.722222,-40.431667,-40.320556,204,207,236,264,266,105,110,145,164,171,969,975,1178,2362,2566,33,37,51,59,62
"214","Ficus eximia",207,-29.715444,-27.26666,-20.7,8.123803,10.83333,-85.4,-74.1633321,-57.13333,-42.7203607,-35.7,158,186.6,227,263.7,272,83,112.3,184,224.7,243,565,1058.7,1474,2762.1,3546,8,18.3,47,77,105
"215","Ficus gomelleira",272,-27.600617,-23.5248889,-12.8499985,4.74898625,10.10194,-79.58333,-73.77777,-47.4835945,-39.083333,-34.861,158,188.55,243,267.45,276,88,103,153,189.45,211,428,627.7,1501.5,3052.45,4309,9,19,57,89,99
"216","Ficus maxima",1382,-27.4667,-14.6286798,9.063885,21.07805525,27.7,-109.033333,-100.6881665,-79.608885,-59.766445,153.0167,43,191,253,270,292,72,98,141,212.95,320,207,926,2000,4390,8150,11,17,56,105,121
"217","Gallesia integrifolia",239,-25.3107843549497,-23.460714,-16.59611,-6.042611,-0.06666,-80.68333,-73.0963067,-61.86611,-39.5246666,-35.6958,176,189.9,230,257,272,98,116.9,164,200.1,205,564,790.6,1318,2217.2,3248,17,30,53,90,115
"218","Garcinia brasiliensis",203,-27.28333,-25.9,-15.190316,-1.01176980000003,3.72,-76.5,-71.781397,-48.1526694594028,-35.9855907,-34.833889,170,206,244,268,276,87,100.1,144,223,243,797,1014.2,1528,2920.9,3255,15,18.1,51,79,88
"219","Geonoma pohliana",371,-27.187525,-24.393889,-18.083333,-8.700139,-1.633333,-78.5,-57.501665,-42.739056,-38.4316665,-35.333333,147,175,219,250,268,94,102,159,193,219,574,866.5,1474,2198,4257,9,17,53,86,96
"220","Gordonia fruticosa",738,-30.084444,-27.0303704670301,-13.182778,9.7,15.4944,-88.3333,-83.525,-68.605739,-41.8477146,-39.254167,39,120.85,186,257,276,83,101,146,197,230,496,899,1584.5,3273.6,5726,8,17,55,81,120
"221","Grazielodendron rio-docensis",14,-22.966667,-22.96233345,-22.4169445,-19.1237514,-19.075004,-43.227778,-43.22777735,-41.746528,-39.9195937,-39.900784,225,225,231,241.7,243,112,112,141,149.85,157,840,840,1204,1405,1405,30,30,39.5,50.35,51
"222","Guapira areolata",63,-23.737679,-23.268,-15.9925,-12.0726665,-6.132222,-59.033333,-57.5845473,-47.8975,-39.0353329,-35.235,168,189.6,228,253.2,263,96,116.1,169,194,217,774,912.7,1433,1856.2,2582,17,25.9,60,85,92
"223","Guapira hirsuta",164,-28.748055,-26.2208573390037,-20.8783975,-8.19035805,-3.959981,-57.65,-52.8804982,-45.0740005,-38.1654684,-34.950278,163,170.15,211.5,247.55,273,95,107.15,160,197,225,551,734.3,1429,2378,2654,9,22,44.5,82,94
"224","Guapira opposita",1032,-31.7725,-28.2712222,-20.337761,-7.19016685000001,6.80938,-79.7,-62.25,-44.2916665,-37.05229185,-34.820556,116,172,215,255,282,90,104.55,159,196,230,613,861,1427.5,2389.5,3654,8,15,46,84,114
"225","Guarea guidonia",1398,-35.3869,-22.50297265,-5.051111,18.08251135,25.675,-102,-80.011906,-63.716665,-39.03813015,-34.863056,51,198,245,270,285,77,96,132.5,190,322,25,1098.4,1741,3460.05,8031,9,19,52,81,121
"226","Guarea kunthiana",1477,-35.3869,-23.7972212,-3.08805,10.2201666,20.006111,-97.303889,-84.1242804,-73.53333,-46.218111,-39.0617,54,154,239,266,281,77,102,128,204,322,516,1110.4,2246,3840.8,7363,8,15,42,80,105
"227","Guarea macrophylla",1537,-35.3869,-27.8097776,-15.95,0.00895199999999362,18.366667,-94.75,-77.5637768,-56.25,-40.716778,-34.87481,66,179,228,265,280,83,109,159,212,322,576,1188,1704,3317.2,5434,8,14,41,78,105
"228","Guatteria australis",667,-29.775278,-27.3527491,-23.373577,-14.2656709277971,4.7364,-74.14,-49.9422374,-46.534272,-39.217662,-34.947778,110,162.3,198,244,270,93,107,173,198,221,612,1149.8,1520,2493,2962,9,18.3,43,76,89
"229","Guatteria campestris",2,-22.532222,-22.5306109,-22.516111,-22.5016111,-22.5,-42.346111,-42.34130545,-42.2980555,-42.25480555,-42.25,231,231.05,231.5,231.95,232,144,144.25,146.5,148.75,149,1101,1103.75,1128.5,1153.25,1156,47,47.1,48,48.9,49
"230","Guatteria candolleana",23,-22.6569559555097,-22.5214211,-16.25,-14.4249725,-11.233333,-43.0407567361808,-42.9919211,-39.23,-38.9849997,-38.902222,170,188.1,239,244.8,245,97,98.1,114,175.5,185,668,882.4,1475,1871.9,1994,17,17,27,71.5,75
"231","Guatteria ferruginea",108,-22.696944,-22.5474723,-15.2901753826127,4.8412675,6.184197,-76.2706,-73.1062695,-41.225,-39.05890275,-38.998333,159,175.05,228,266.65,284,97,99,131.5,186,198,933,1111.15,1452,2895.95,5194,10,10,41,77.95,88
"232","Guazuma crinita",83,-22.8,-20.3192981,-10.02,-3.166664,2.45194,-78.1869,-76.283327,-71.81666,-40.2751922,-39.799944,54,207.6,254,267.9,275,92,112.1,143,168.6,185,838,1125,2017,2978.1,3755,12,20.1,45,60,75
"233","Guettarda sericea",76,-16.350833,-13.70145825,-10.3980385,-4.054236,-3.566667,-58.304722,-42.5215275,-39.0023615,-37.08463225,-35.495278,199,210,236.5,254.5,257,93,107,139,164.5,189,503,547.75,805,1422,1692,24,29.75,57.5,100.5,114
"234","Guettarda viburnoides",707,-28.3575,-22.9230832,-15.729444,-6.586417,3.8558,-78.92,-62.471,-47.85,-37.1979967,-34.818056,166,196,237,263,277,86,108,163,195,227,479,893.3,1416,1848,2989,10,28.3,72,91,112
"235","Handroanthus chrysotrichus",213,-36.883333,-30.171367,-20.032581,-2.01658400000021,33.969722,-157.80683,-68.9401336,-43.666667,-35.640389,174.71685,147,172.2,210,253,267,86,113.6,169,229,305,362,796,1357,1901.8,2572,8,18.6,54,84.4,99
"236","Handroanthus heptaphyllus",75,-35.3869,-28.056,-22.488889,-6.8682223,-3.175,-64.9208,-58.707,-49.273056,-38.6787501,-36.484763,161,178.7,225,261.1,271,112,126.5,177,237.3,322,576,809.3,1317,1780.2,2989,15,22.7,51,94.3,106
"237","Handroanthus ochraceus",638,-28.5,-23.958097,-12.1166665,12.4624995,19.233333,-96.683333,-86.46916095,-57.5083335,-40.55641665,-35.720278,82,190,240,274,285,86,109,153,208.15,304,158,805.25,1452,2712.3,3844,17,33,73,95,116
"238","Handroanthus serratifolius",425,-30.88333,-20.753328,-10.79889,7.48332799999999,21.8917,-159.508,-75.069996,-55.7497,-39.9062224,146.75,62,200.2,250,272,284,89,104,147,193,207,434,1058.6,1651,2986.6,3648,10,28.6,62,92,102
"239","Handroanthus umbellatus",72,-30.019139,-28.83230535,-22.7034779777549,-8.2,28.5,-81.45,-50.28786095,-46.8126385,-37.83334715,-35.066667,165,177,207.5,243.45,250,94,106.1,164,199.45,239,576,962.3,1428.5,2082.8,2412,10,18.1,46.5,78,114
"240","Hedyosmum brasiliense",342,-27.904722,-27.0899722,-20.716667,-12.27583365,11.08333,-73.8,-56.0757359,-47.8976805,-41.5153995,-39.202778,116,165,204.5,241.95,257,104,142,169,196,221,655,947,1567,2386.8,3248,10,27.05,62.5,82.95,92
"241","Heisteria ovata",197,-23.5441635944115,-20.3953002,-11.338965,4.45660379999999,7.15642,-77.583333,-71.907656,-48.204167,-40.05776,-38.1304316201833,158,207.8,248,270,280,90,99.8,157,193,210,526,963,1599,2835,3299,11,23.6,76,98,99
"242","Heisteria perianthomega",112,-23.55,-22.8907932177391,-14.779583,-7.30350020000001,-3.5116,-46.65,-43.04669405,-40.501314,-37.3917861,-34.820556,184,201.55,233,252,271,96,100.1,136.5,178.9,185,576,848.8,1130.5,1945.6,2288,9,14.55,48,90,113
"243","Heisteria silvianii",123,-31.07849,-28.3932626438938,-24.2549639591203,-16.8584033,-2.559444,-63.75,-49.6999726272964,-47.9202010643449,-40.8113611,-39.133333,149,167.1,200,232.7,270,92,153,173,199.9,221,924,1247.3,1605,2218.3,2525,11,22,44,68.9,85
"244","Helicostylis tomentosa",587,-23.074383,-18.786944,-8.46055,6.656025,9.6,-82.1667,-77.6,-68.15,-39.0809999,-34.87481,101,199,248,272,283,79,100,120,191,210,613,1205,2321,3477.5,7438,10,15,45,71,86
"245","Henriettea saldanhaei",22,-22.6546564621181,-22.5933612,-20.759249,-18.36706665,-8.054167,-43.041944,-43.0012569497502,-40.666236,-39.83314905,-34.881111,227,229,237.5,246.8,258,90,129.2,144,165.9,171,1069,1078.1,1135.5,1535.05,1799,35,36.3,47.5,60.95,64
"246","Heteropterys leschenaultiana",63,-30,-29.2426391,-19.935833,-14.6908053,-12.81667,-56.23,-53.7888611,-40.515278,-39.0866664,-39.05,160,166.4,231,245.9,258,99,104,149,210.5,234,955,1046,1295,1736.3,1851,5,11.2,44,63.6,79
"247","Heteropterys nitida",4,-23.5322,-23.06924495,-20.189583,-15.8875693,-15.173611,-45.8464,-45.2297317,-41.167639,-39.53041695,-39.341667,169,169.3,188,216.05,218,114,120.45,160.5,184.4,188,1240,1249.15,1367,1608.1,1639,18,22.8,51,62.2,64
"248","Hieronyma alchorneoides",797,-29.976944,-23.5279439188823,0,12.3266614,17.14805,-90.1792,-84.5511112,-73.66666,-44.0179221800247,-35.1825,83,179,251,269,285,76,95,121,185,218,699,1251.6,2549,4179.4,7397,8,17,46,78,112
"249","Hieronyma oblonga",103,-22.532222,-16.2269441,9.02,10.5927504,17.217668,-92.011111,-84.9895555,-83.19,-39.0705836,-38.931806,126,143.1,216,258.9,272,97,101.1,124,147,203,1143,1484.2,2847,4118.8,5091,10,18,56,76.7,86
"250","Himatanthus bracteatus",305,-22.642778,-20.0971666,-11.0053,6.14990540000001,8.33333,-77.93333,-74.808664,-39.495278,-35.1377776,-34.820556,192,206.2,245,266,274,82,94.2,118,164.8,190,554,893.8,1515,3269.4,7480,10,17,48,72.6,94
"251","Himatanthus lancifolius",31,-22.973056,-22.5079165,-15.167778,-0.55,0,-77.58333,-77.1,-42.25,-38.6731915,-37.6,205,211,240,258.5,268,101,102,144,174.5,188,779,900,1529,3434,3599,10,11.5,47,73.5,89
"252","Hirtella angustifolia",21,-25.0147,-24.715,-22,-14.416667,-14.167222,-49,-47.9267,-42.018386387664,-39.101944,-39.016667,184,193,232,243,245,97,98,133,183,193,812,840,1345,2064,2438,11,17,40,64,66
"253","Hirtella gracilipes",478,-25.083333,-20.3304855,-15.600972,-7.40966285,-1.16666,-78.31666,-61.0042915,-48.173557,-42.6287916,-36.757222,181,200.85,237,260.15,275,91,139,177,200,223,778,948.7,1493,2261,3310,14,56,78,91,98
"254","Hirtella hebeclada",41,-29.885741,-28.8,-27.056667,-19.353611,-12.495361,-51.385669,-49.86,-49.078889,-40.516944,-39.228889,156,167,194,230,245,119,145,180,199,205,890,1215,1488,1882,2526,8,17,27,58,80
"255","Hirtella triandra",761,-22.946111,-16.98,8.817778,18.6749,23,-104.790061,-95.06916,-77.6,-43.2076685470805,-36.41666,31,198,249,267,284,77,96,131,190,269,361,1142,2335,4108,7361,13,21,56,76,121
"256","Hortia brasiliana",16,-20.198333,-20.19791675,-14.5983335,-11.786256,-11.532525,-44,-43.57687475,-41.220283,-39.05666675,-39.016667,192,192,214,245.25,246,97,100.75,154,181,181,607,664.75,1209.5,1945.5,2064,14,17,51.5,88.25,89
"257","Hydrogaster trinervis",38,-21.347222,-19.84296335,-16.4127755898904,-13.719167,-12.166667,-51.856667,-40.3118467,-39.27314,-39.0006417454768,-37.966667,212,231.4,241,246,246,97,98,118,147.05,190,1049,1089,1429.5,1919.2,2155,10,10,22.5,52.15,57
"258","Hyeronima alchorneoides",149,-29.07,-27.1544444,-14.18,10.4,17.217668,-88.684767,-84.022,-53.2,-39.4588336,-35.946306,109,177.4,240,264.2,282,95,104.4,147,192,205,885,1145.4,1699,4457,8031,14,19,48,80.2,94
"259","Hymenaea aurea",30,-22.071389,-21.580764,-16.3734145,-5.4492221,-3.9167,-49.7833,-45.029,-40.060926505723,-38.54397225,-36.266667,193,205,240,264.15,270,105,108,130,167.75,180,488,736.65,1297.5,1734.85,2385,10,10,50,85.55,104
"260","Hymenaea courbaril",1322,-27.72,-22.584569,-7.0931945,17.7493611,23,-159.508,-93.8533746,-57.485022,-37.7821178,145.75,75,201,246,274,285,83,102,150,198,269,356,832.25,1530,2961,7787,12,37,69.5,103,145
"261","Hymenolobium janeirense",44,-25.072889,-24.868,-19.576236,-8.2641387,-7.583333,-49.751111,-47.9130976,-41.9327775,-35.92095805,-35.002778,184,199.3,221,242.7,248,100,112.3,155,188,188,681,755.3,1239,2090.95,2469,17,21.3,51,82.55,88
"262","Hyptidendron asperrimum",51,-22.505,-21.5348156543771,-20.339166,-16.3666635,-13.6,-46.48,-44.2195391941743,-43.425,-40.9098765,-39.718333,110,164,194,214,247,111,160,180,197.5,199,771,943,1449,1704,1906,16,53,78,87,87
"263","Ilex congonhinha",1,-20.134722,-20.134722,-20.134722,-20.134722,-20.134722,-43.451389,-43.451389,-43.451389,-43.451389,-43.451389,180,180,180,180,180,176,176,176,176,176,1526,1526,1526,1526,1526,81,81,81,81,81
"264","Ilex dumosa",321,-35.3869,-29.382778,-25.2,-12.466667,7.0758,-65.9119,-56.76666,-49.1566,-41.208056,-36.435413,139,156,197,233,274,97,134,182,221,322,576,897,1558,2100,2844,8,10,31,81,88
"265","Inga edulis",1022,-36.891111,-24.2289859,-3.48333,13.815827,21.441667,-159.833333,-84.6138131,-67.8123715,-38.02229165,174.813237,44,183,246,272,289,79,98.05,124,190.95,282,158,1066.45,2092,3823.8,8031,9,17,47,84,120
"266","Inga flagelliformis",86,-23.364167,-22.5816455,-13.3175,0.16916675,16.67906,-95.00931,-67.411599152898,-40.500417,-35.01713125,-34.936667,189,206.5,242,269,273,90,99.75,128,180,188,799,1067,1613,2524,4611,10,10,54,79,100
"267","Inga hispida",45,-23.594167,-23.4352796,-19.83,-15.25294,3.8811,-72.8667,-45.1983324,-40.57,-39.3350556,-39.075278,174,174.4,233,244,267,108,119.2,148,174,188,779,821.2,1224,1915,2342,10,25.2,52,59.6,73
"268","Inga lanceifolia",24,-24.883333,-23.4518057,-23.071822,-18.80563315,-9.33333,-69,-47.62095865,-44.7956945,-40.23684035,-39.811389,149,149,176.5,241,248,142,142.9,170.5,180,196,1224,1251.05,1792.5,2079.75,2317,36,40.3,56.5,63.85,73
"269","Inga laurina",967,-35.3869,-22.1726919218751,-10.418889,19.5166691,23,-157.8246,-104.2300003,-55.794167,-37.2069023,-34.820556,111,197.3,243,269,287,82,98,143,204,322,361,844,1553,3144.1,6611,9,20,58,109,129
"270","Inga lenticellata",19,-23.6041637673192,-23.3904166767319,-22.455278,-11.235,1.05,-52.06666,-47.4257792756471,-42.999722,-40.5932978,-40.530278,162,170.1,200,235.8,261,110,128.9,168,186.2,188,853,970.9,1488,2332.3,2470,35,35.9,55,67.8,75
"271","Inga leptantha",48,-22.577222,-22.325,-19.4761,-13.514167,1.576736,-63.547121,-42.76494415,-40.4797225,-39.1480389214314,-38.252778,189,195.15,232,245.3,267,107,109.35,146,182.1,191,933,1120.05,1221,1624,1949,10,16.7,51,70.6,79
"272","Inga marginata",178,-29.661667,-28.6287084,-10.81525,10.2745,10.83,-85.36,-84.625,-70.1844,-41.086975,-39.083333,120,163.55,208,262.15,272,89,100,141,208.3,222,1156,1321.7,2045,4297.1,6205,9,9.85,33.5,74,85
"273","Inga mendoncaei",10,-23.375556,-23.1773058,-22.436111,-18.36770815,-15.395833,-45.075278,-44.9289029,-43.152222,-40.68386105,-39.566111,147,157.35,190.5,226.15,232,120,133.5,167.5,192.2,194,1105,1255.3,1576.5,2255.3,2582,23,32.9,60.5,72.55,73
"274","Inga nutans",78,-22.588055,-22.30964435,-15.164022,-11.26974995,3.8811,-72.8667,-44.59453305,-39.5055555,-37.41919505,-37.3041,110,147,238,254,269,97,104,122.5,189.15,201,612,1093,1549,2002.25,2421,10,16,48,70.45,93
"275","Inga striata",422,-29.905556,-27.077265,-17.458608,0.671666349999997,9.37166,-80.86666,-78.16666665,-50.8256625,-39.48095835,-34.950278,45,158.05,207,255.95,277,95,113,157.5,201.95,235,261,813.65,1498,2551.2,4135,5,20,52,77,105
"276","Inga thibaudiana",1176,-22.6546564621181,-16.413125,-1.25,11.7875,17.05,-92,-84.204165,-67.59,-35.8127945,-34.820556,156,214,251,272,288,78,94,117,188,211,543,1206.75,2379,4277.5,7787,9,17,49,77.25,91
"277","Ixora gardneriana",55,-24.191389,-23.747111,-22.5,-3.8283332,-3.670278,-58.258639,-48.4335832,-46.461047,-40.5859168,-38.3,168,176.7,200,244,270,98,141.4,173,186.6,192,1081,1197.2,1358,1919.8,2454,36,41.7,65,101.3,105
"278","Jacaranda brasiliana",219,-28.678056,-19.2792501,-13.266944,-4.2104164,3.8811,-72.8667,-52.3487499,-47.211111,-38.263,-36.962056,138,211,251,268,272,88,124.9,159,199.1,224,440,815.9,1390,1928,2841,19,58,82,104,110
"279","Jacaranda macrantha",62,-29.18,-23.6205544547651,-19.937860649659,-10.75961155,-10.32,-57,-49.87620665,-42.8820329413171,-37.0564402,-36.54,144,156.55,208.5,254.95,256,86,97,175,196.8,224,576,1190.25,1423.5,1994,2091,9,18,64,86.95,88
"280","Jacaranda puberula",354,-37.804194,-28.11362485,-23.9512672588302,-13.63594855,-7.619722,-69.93333,-53.6451424,-48.07625,-39.8744207,175.299194,116,161,201,243,256,97,133.3,177,216.7,243,632,1010.1,1548.5,2179.15,3955,9,14,42,77.35,90
"281","Jacaratia heptaphylla",59,-23.641944,-23.5259164594412,-16.383333,-13.6620171,-12.166667,-47.1125,-46.6358379169983,-39.7111,-39.0234448,-37.966667,171,179.6,231,244,246,96,100.7,120,188,189,650,689.4,1425,2012.2,2525,9,10,33,71.0999999999999,86
"282","Jacaratia spinosa",344,-29.6925244153728,-25.9955,-9.798889,10.75,25.78897,-99.516667,-84.72050005,-57,-40.52720865,-35.691389,158,185.15,235,267.85,278,78,102.15,144,221,238,532,1156,1848,4191.7,5344,10,19,47,78,110
"283","Kielmeyera excelsa",11,-23.360833,-23.1338964119077,-22.86372,-20.7305555,-19.494444,-47.08676,-46.784769,-43.2075,-41.992526693832,-41.966667,194,195.5,226,233,233,112,121.5,167,188,192,840,970.5,1317,2064,2405,30,32.5,47,75.5,80
"284","Kielmeyera insignis",3,-22.5,-22.4933333,-22.433333,-21.5570831,-21.459722,-42.833333,-42.7749997,-42.25,-41.6047504,-41.533056,220,221.1,231,231.9,232,144,146.6,170,170.9,171,1083,1084.8,1101,1459.2,1499,47,48.2,59,59.9,60
"285","Lacistema pubescens",157,-24.900806,-22.9188998590523,-19.057778,-0.9088002,6.216667,-68.816667,-52.9113334,-43.538889,-39.082664,-37.275556,162,188.8,233,270,277,92,98,149,192,203,714,1143.2,1663,2638.8,3028,9,10,61,87,107
"286","Lacunaria crenata",143,-20.308778,-9.9510003,5.19015,10.9786667,11.583333,-85.41,-84.3483333,-76.242778,-48.1711467,-39.202778,39,225.3,256,271,284,97,102,114,143,200,657,1497.2,2832,4150.8,4401,15,17,42,72,89
"287","Lafoensia vandelliana",217,-30.051692,-27.4882216,-16.55,-7.222556,7.0758,-77.92495,-68.6824668,-51.178068,-41.3214588858011,-37,161,180.2,224,260,274,94,125.4,179,209.2,229,578,786.4,1431,2057.2,3349,11,23.8,66,88.2,99
"288","Lamanonia ternata",382,-30.388889,-29.2948611,-22.3630555,-13.14466665,-8.166,-57.6542207593855,-51.1174131864684,-47.8841665,-40.5169049,-35.5059,139,154.1,188,225,252,97,137.05,178,203,230,620,937.05,1542.5,1994.8,2525,8,11,58,84,92
"289","Lecythis lurida",197,-22.571781,-21.2713332,-10.0055,-0.866667,7.250259,-74.14,-53.077618,-41.046944,-36.14726,-35.18583,208,221,245,272.2,282,86,92,117,166.2,195,576,1049,1463,2709,3064,10,18.8,60,85,95
"290","Lecythis pisonis",286,-23.5475,-20.29409675,-6.973611,-0.6177025,21.9,-159.508,-73.42,-43.9245835,-35.0043335,-34.820556,184,206.25,255,274,278,90,97,114,176.25,197,933,1148.5,1701,2882.5,6869,9,16.25,52,84,94
"291","Licania heteromorpha",762,-19.3949002236543,-9.9959861,-0.763071,6.415827,10.695,-78.66666,-73.5776665,-63.9082253835056,-49.68509625,-35.235,133,233,265,280,284,82,100,114,145,204,872,1715.1,2454,3412,4512,12,18,44,77,90
"292","Licania hoehnei",60,-25.0147,-24.608333,-22.465694,-13.5991665,-12.083333,-61.557778,-56.007215,-44.808472,-39.07945835,-38.996389,144,159.65,210,244.1,246,96,99,172,189.05,194,965,1194.7,1622,2250.95,2438,10,10.95,56,86,86
"293","Licania kunthiana",272,-24.608333,-23.28113825,-12.9818055,8.650705,10.95944,-84.075,-74.1520015,-51.59333,-39.115,-34.8804219605671,144,198,245,273,285,86,101,151,194,214,574,963.65,1733.5,3327.35,4583,10,21,61,81.45,90
"294","Licania octandra",12,-23.988889,-21.779264,-6.9366665,4.921061,8.08333,-74.02828,-67.2110575,-49.261944,-35.24158315,-35.1875,172,194,254.5,264.5,270,97,104.7,127,179.15,183,995,995,1500,2634.3,2807,39,39.55,62,71,71
"295","Licaria armeniaca",177,-29.433401,-25.822944,-4.666667,4.47913,19.43317,-96.06,-75.4511256,-61.12833,-44.9528946643753,105.16834,137,176,259,273.2,276,101,104,124,187.2,199,1150,1392.2,2277,3028.8,4512,10,17,44,71,86
"296","Licaria guianensis",121,-22.4999514234393,-19.396361,-2.656966,7,9.375833,-79.766667,-76.53333,-60.025556,-39.887,-39.005,154,207,255,274,285,91,101,116,182,193,924,1272,2239,3212,4254,9,17,45,72,86
"297","Lonchocarpus costatus",4,-20.115556,-20.0727226,-19.30889,-18.6659444,-18.644444,-45.44222,-45.260762,-44.1575,-42.167875,-41.83,209,210.35,219,229.35,231,186,186.3,189.5,193.55,194,1161,1167.6,1240.5,1342.3,1354,73,75.1,87,87,87
"298","Lonchocarpus cultratus",177,-29.369444,-27.3957776,-22.642778,-9.04150000000001,-7.299444,-68.096944,-53.09182,-46.566667,-38.0841112,-35.479167,135,172.8,208,248.6,256,96,120,177,203,228,648,731.2,1382,2089.6,2844,11,16.6,48,79,98
"299","Luehea conwentzii",7,-25.5241866803621,-25.5111661299677,-22.5309,-22.4479991,-22.433333,-48.8347668975131,-48.7372601464305,-42.9125,-42.8406665,-42.833333,205,206.2,210,225.6,228,148,149.8,171,177.9,180,1253,1326.8,1595,2013,2037,39,40.2,57,59,59
"300","Luehea divaricata",598,-40.385833,-29.5611509,-25.20833,-12.54982005,32.66666,-117.16666,-57.4515,-52.027917,-40.78012,175.61907,133,170,209.5,247.15,271,99,142,196,233,322,234,1139.7,1491,1838.35,3317,6,10,29,82.15,100
"301","Luehea grandiflora",362,-35.3869,-23.45481955,-19.4054025,-11.4394718,8.519073,-75.987778,-61.4871385,-47.4717373564717,-40.50280175,-38.456306,146,183,226,256.9,280,93,141,176,198.9,322,576,870.1,1385.5,1781.75,3018,14,34,65,86,106
"302","Mabea fistulifera",361,-26.233333,-22.55,-14.6,-7.75,3.45,-74.14,-67.25,-51.62,-40.751111,-37.212778,170,195,241,266,272,96,127,181,204,230,642,1105,1504,2250,3308,10,47,69,82,91
"303","Machaerium aculeatum",16,-27.276333,-24.4940835,-15.7733325,-4.64583325,9.166667,-79.766667,-67.13145675,-41.666111,-36.34582825,-36.133333,168,183,221.5,252.75,261,94,100.75,155,200.25,231,870,970.5,1333.5,2020.75,2641,10,13.75,51,66.25,76
"304","Machaerium brasiliense",204,-27.63,-25.43227805,-19.8,-10.19345695,-0.551711,-61.611389,-57.1194814,-43.9333335,-39.75,-34.978056,146,171,212,260,272,99,117.15,171.5,197,208,603,741.5,1332.5,1816.5,2518,10,25,62,86,99
"305","Machaerium cantarellianum",37,-24.16651,-24.034972,-22.433333,-19.1226942,-18.047222,-47.55755,-47.3576616,-42.591389,-40.0800592,-39.624722,167,169.4,210,242.2,243,125,143.8,165,175.4,190,1101,1141,1448,1871,1930,27,45.8,51,72.6,75
"306","Machaerium firmum",5,-22.973889,-22.9675556,-22.935555,-22.6029978,-22.5309,-43.115833,-43.110222,-43.046389,-42.88768,-42.8575,209,212.8,232,234.4,235,139,139,141,166.4,171,1228,1233,1261,1630.6,1723,33,33.4,35,53.4,57
"307","Machaerium incorruptibile",18,-22.921667,-22.8836661307673,-22.7180415,-15.088548783409,-14.693104889393,-42.999167,-42.85138515,-41.965278,-39.97275,-39.535,219,226.65,231,240.15,241,116,117.7,139,164.35,172,606,850.8,1024,1253.9,1276,25,31.8,38,63.8,91
"308","Machaerium lanceolatum",64,-23.692836,-23.36169005,-21.0452314876395,8.5868823,8.651667,-77.354444,-77.29559965,-43.0461515,-39.7947637,-39.033333,129,175.95,232.5,259.85,277,80,81.15,145,185.85,198,884,1010.45,1266.5,2302.3,4097,14,33,47,80.4,87
"309","Machaerium legale",11,-27.816389,-27.4369445,-22.550278,-21.126528,-20,-50.326389,-49.9222225,-43.334444,-41.7916665,-40.75,166,168.5,200,213.5,220,161,163,171,196,203,1285,1311,1510,1871,1871,15,18.5,55,68.5,73
"310","Machaerium leucopterum",21,-22.884444,-22.833333,-15.132778,-12.327222,-12.066667,-64.435,-44.254722,-42.026944,-40.4305779061221,-39.625,188,208,228,250,256,103,112,159,192,193,577,661,894,1350,2989,17,30,59,94,94
"311","Machaerium nyctitans",211,-35.3869,-25.6566396692559,-22.458056,-13.26905,-8.916667,-75.8333,-68.612776,-46.481389,-40.5338885,-38.083333,147,167,200,233,257,99,128,174,210,327,547,853,1441,1924.5,2405,11,22,58,83.5,95
